DATE,MEAN_TEMP,AVG_RAIN,AVG_SNOW,TOTAL_SNOW
20160831,17.7,17.5,0,0
20160901,23.2,0,0,0
20160902,24.2,4.5,0,0
20160903,23.9,0.5,0,0
20160904,25.6,0,0,0
20160905,26.4,0,0,0
20160906,24.7,0,0,0
20160907,24.3,0,0,0
20160908,23,4.5,0,0
20160909,23.9,0,0,0
20160910,24.4,0,0,0
20160911,24.5,0,0,0
20160912,23.4,2.5,0,0
20160913,24.6,0,0,0
20160914,24.6,0,0,0
20160915,23.9,0,0,0
20160916,24.6,0,0,0
20160917,23.1,7,0,0
20160918,23.5,0,0,0
20160919,21.9,0,0,0
20160920,20.6,0,0,0
20160921,20.2,0,0,0
20160922,21.9,0,0,0
20160923,21.4,0,0,0
20160924,22.3,0,0,0
20160925,23,0,0,0
20160926,23.6,0,0,0
20160927,21,13.5,0,0
20160928,19.9,0.5,0,0
20160929,20.4,0,0,0
20160930,20.5,0,0,0
20161001,21.1,0,0,0
20161002,19,18.5,0,0
20161003,22.7,6.5,0,0
20161004,22,0,0,0
20161005,21.1,0,0,0
20161006,18,0,0,0
20161007,19.7,2,0,0
20161008,16.8,6,0,0
20161009,11.3,0,0,0
20161010,14,0,0,0
20161011,15.4,0,0,0
20161012,15.5,0,0,0
20161013,15.2,0,0,0
20161014,16.7,0,0,0
20161015,19.1,0,0,0
20161016,17.2,1.5,0,0
20161017,17.5,0,0,0
20161018,17,0,0,0
20161019,18,0,0,0
20161020,18.6,0,0,0
20161021,17.9,0,0,0
20161022,18.3,0,0,0
20161023,13.3,2.5,0,0
20161024,15.1,0,0,0
20161025,14.1,37,0,0
20161026,13.3,0,0,0
20161027,14.6,0,0,0
20161028,14.6,0.3,0,0
20161029,7.8,0,0,0
20161030,7.9,0,0,0
20161031,5.7,0.5,0,0
20161101,1.5,0,0,0
20161102,4.1,0.1,0,0
20161103,9.1,0.2,0,0
20161104,12.3,0,0,0
20161105,15,0,0,0
20161106,14,0,0,0
20161107,12.8,5.5,0,0
20161108,4.1,0.5,0,0
20161109,2.1,0,0,0
20161110,6,0.4,0,0
20161111,9.1,4,0,0
20161112,11.4,0,0,0
20161113,14.4,0.5,0,0
20161114,13.2,1.5,0,0
20161115,5.2,0,0,0
20161116,5.2,0,0,0
20161117,9.1,0,0,0
20161118,10.3,0,0,0
20161119,13,0,0,0
20161120,9.8,0,0,0
20161121,9.5,0,0,0
20161122,2,0.2,0,0
20161123,-1.8,0,0,0
20161124,-2.5,0,0,0
20161125,1,0,0,0
20161126,0.9,2.8,0.8,0.8
20161127,3.3,0,0,0
20161128,1.4,0,0,0
20161129,1.7,0,0,0
20161130,6,1,0,0
20161201,4.1,0,0,0
20161202,1.6,0,0,0
20161203,4.5,0,0,0
20161204,5.5,0,0,0
20161205,5.9,1.5,0,0
20161206,-1.1,0,0,0
20161207,1.7,0,0,0
20161208,2.1,3,0,0
20161209,1.4,3,0,0
20161210,-1.6,0,0,0
20161211,-1.1,0,0,0
20161212,2.3,0,0,0
20161213,3.4,0,0,0
20161214,-1.4,0.1,0,0
20161215,-5,0,0,0
20161216,-4.7,0,0,0
20161217,2.7,0,0,0
20161218,4.9,0,0,0
20161219,7.2,0.1,0,0
20161220,7.6,0,0,0
20161221,7.9,29,0,0
20161222,5.5,23.5,0,0
20161223,-2.5,0.1,0,0
20161224,-2.4,0,0,0
20161225,1,0,0,0
20161226,2.5,0,0,0
20161227,-2.3,0.5,0.5,0.5
20161228,-3.7,0,0,0
20161229,-4.2,0.3,1,1
20161230,-3.9,0,0,0
20161231,0.7,0,0,0
20170101,2.7,0,0,0
20170102,5,0.3,0,0
20170103,2,0,0,0
20170104,3.9,0,0,0
20170105,3.8,0,0,0
20170106,5.4,0,0,0
20170107,4.6,0,0,0
20170108,6.5,0,0,0
20170109,1.5,0,0,0
20170110,-3.7,0,0,0
20170111,-3.8,0,0,0
20170112,-2.2,0,0.1,0.1
20170113,-6,0.6,1.5,1.5
20170114,-8.4,0,0,0
20170115,-6.6,0,0,0
20170116,-3.8,0,0,0
20170117,-2,0,0,0
20170118,-0.5,0,0,0
20170119,-1.2,0,0,0
20170120,-4.4,4,6.6,6.6
20170121,-5.2,2.1,3.2,5.7
20170122,-8.3,0,0,5.7
20170123,-8.9,0,0,3.5
20170124,-7,0,0,2.3
20170125,-5.2,0,0,1.9
20170126,-1.3,0.3,0,1.5
20170127,-2.6,3,0,0.9
20170128,-1.6,0,0,0
20170129,0.8,4.5,2.1,2.1
20170130,-4.8,0.1,0.1,2.2
20170131,-5.4,0,0,1.5
20170201,-4,0,0,0.8
20170202,-2.7,0,0,0
20170203,1.5,0,0,0
20170204,0.9,0,0,0
20170205,1.2,0.5,0,0
20170206,-1.7,0,0,0
20170207,-2,0,0,0
20170208,-2.2,0,0,0
20170209,-5.3,0,0,0
20170210,-6.6,0,0,0
20170211,-4.8,0,0,0
20170212,-2.2,0,0,0
20170213,0.1,0,0,0
20170214,0.3,0,0,0
20170215,1.8,0,0,0
20170216,5.5,0,0,0
20170217,0.8,4,0,0
20170218,-2.6,0,0,0
20170219,2.3,1,0,0
20170220,-1.5,0.5,0,0
20170221,-0.6,0,0,0
20170222,1.7,5.1,0,0
20170223,-1.5,0,0,0
20170224,-0.8,0,0,0
20170225,2.6,0,0,0
20170226,3.6,0,0,0
20170227,3.7,0,0,0
20170228,5.6,0,0,0
20170301,5,5,0,0
20170302,1.8,0.5,0,0
20170303,3.3,0,0,0
20170304,5.7,0,0,0
20170305,5.2,0.5,0,0
20170306,0.1,0,0,0
20170307,-1.3,0,0,0
20170308,-0.1,0,0,0
20170309,3.2,0,0,0
20170310,4.8,0,0,0
20170311,7.3,0,0,0
20170312,8.2,0,0,0
20170313,6.9,0,0,0
20170314,5.8,0,0,0
20170315,6.3,0,0,0
20170316,6.2,0,0,0
20170317,7.7,0,0,0
20170318,9.5,0,0,0
20170319,10.9,0,0,0
20170320,10.2,0,0,0
20170321,7.4,0,0,0
20170322,7.6,0,0,0
20170323,9.1,0,0,0
20170324,8.7,0,0,0
20170325,8.1,0,0,0
20170326,7.3,0,0,0
20170327,6.1,0.4,0,0
20170328,7.1,0,0,0
20170329,8.8,0,0,0
20170330,10.6,0,0,0
20170331,8.6,1.5,0,0
20170401,9,1,0,0
20170402,9,0,0,0
20170403,11.4,0,0,0
20170404,14.1,0,0,0
20170405,12,37.5,0,0
20170406,10.4,3,0,0
20170407,14.5,0,0,0
20170408,13,0.5,0,0
20170409,14.8,0.5,0,0
20170410,16.5,0,0,0
20170411,15.3,0,0,0
20170412,11.5,0,0,0
20170413,12.7,0,0,0
20170414,13,6,0,0
20170415,16.8,0,0,0
20170416,18.7,0,0,0
20170417,14.7,5.5,0,0
20170418,11.7,7.5,0,0
20170419,12.6,0,0,0
20170420,12.9,0.1,0,0
20170421,13.1,0,0,0
20170422,14.8,0,0,0
20170423,14.9,0,0,0
20170424,15.1,0,0,0
20170425,16,0,0,0
20170426,15.1,0,0,0
20170427,13.6,0,0,0
20170428,14.4,0,0,0
20170429,17.1,0,0,0
20170430,19.3,0,0,0
