DATE,MEAN_TEMP,AVG_RAIN,AVG_SNOW,TOTAL_SNOW
20160902,16.8,1.4,0,0
20160903,17.7,1.6,0,0
20160904,18,30.6,0,0
20160905,19.4,8.2,0,0
20160906,19.5,0,0,0
20160907,17.8,0,0,0
20160908,17.1,4,0,0
20160909,16.7,4.2,0,0
20160910,17.5,0.1,0,0
20160911,17.2,2.7,0,0
20160912,16.1,0,0,0
20160913,15.5,0.4,0,0
20160914,16.9,1.2,0,0
20160915,17.1,0,0,0
20160916,17.6,0,0,0
20160917,14.9,18.9,0,0
20160918,14.7,5.1,0,0
20160919,12.7,15.9,0,0
20160920,12.6,0,0,0
20160922,12.8,0,0,0
20160923,12.7,0,0,0
20160924,14,0,0,0
20160925,15.8,0,0,0
20160926,14.9,0,0,0
20160927,16,3,0,0
20160928,14.5,3.2,0,0
20160929,10.9,1.6,0,0
20160930,14.6,0,0,0
20161001,13.6,0,0,0
20161002,14.8,0.1,0,0
20161003,19.6,7.1,0,0
20161004,12.7,1.1,0,0
20161005,13.9,21.5,0,0
20161006,12.5,0,0,0
20161007,13.2,3.9,0,0
20161008,12.5,3,0,0
20161009,6.4,0,0,0
20161010,7,0,0,0
20161011,9.3,0,0,0
20161012,7.8,0,0,0
20161013,9.2,0,0,0
20161014,8.8,0,0,0
20161015,10.7,0,0,0
20161016,10.5,0.6,0,0
20161017,12.5,0,0,0
20161018,10,0,0,0
20161019,12.8,0,0,0
20161020,9.9,3.3,0,0
20161021,9.5,0.8,0,0
20161022,10.9,3,0,0
20161023,5.1,11.2,0,0
20161024,6,0,0,0
20161025,8.4,20.7,0,0
20161026,8.6,0,0,0
20161027,8.2,0.1,0,0
20161028,8.4,0.5,0,0
20161029,4.4,1.4,0,0
20161030,3.4,0,0,0
20161031,4.1,0,0,0
20161101,-0.8,0,0,0
20161102,-0.8,0,0,0
20161103,3.2,0,0,0
20161104,7.3,0,0,0
20161105,9.4,0,0,0
20161106,4.2,7.8,0,0
20161107,8.2,1.6,0,0
20161108,3.2,1.5,0,0
20161109,-1.3,0,0,0
20161110,1.8,0,0,0
20161111,3.9,0,0,0
20161112,6.1,0,0,0
20161113,8.1,0,0,0
20161114,10.6,0,0,0
20161115,3.5,0,0,0
20161116,1.7,0,0,0
20161117,0.9,0,0,0
20161118,7,1.6,0,0
20161119,9.3,0.1,0,0
20161120,5.5,0,0,0
20161121,2.3,0,0,0
20161122,1.1,0.7,0,0
20161123,-2,0,0,0
20161124,-6.3,0,0,0
20161125,-4.2,0,0,0
20161126,-3.7,0,0,0
20161127,-0.4,0,0,0
20161128,-2.4,0,0,0
20161129,-3.2,0,0,0
20161130,2.3,0,0,0
20161201,0.3,0,0,0
20161202,-1.2,0,0,0
20161203,1.2,0,0,0
20161204,2.5,0,0,0
20161205,2.1,1.4,0,0
20161206,-5.1,0,0,0
20161207,-4.3,0,0,0
20161208,-3.3,0,0,0
20161209,-2.9,1,0,0
20161210,-7,0,0,0
20161211,-6.8,0,0,0
20161212,-0.4,0,0,0
20161213,0.4,0.1,0,0
20161214,-4.1,11,0,0
20161215,-8.4,0,0,0
20161216,-11.3,0,0,0
20161217,-0.1,0,0,0
20161218,0.9,0,0,0
20161219,1.7,0.1,0,0
20161220,0.4,0,0,0
20161221,1.1,19.2,0,0
20161222,4.1,15.8,0,0
20161223,-5,0,0,0
20161224,-4.1,0,0,0
20161225,-2,0,0,0
20161226,0.2,2.6,0,0
20161227,-5.4,1.8,0,0
20161228,-9.1,0,0,0
20161229,-7.7,0,0,0
20161230,-8.2,0,0,0
20161231,-2.4,0,0,0
20170101,-1.3,0,0,0
20170102,1.1,0,0,0
20170103,-0.6,0,0,0
20170104,-1.2,0,0,0
20170105,-3.2,2.9,0,0
20170106,-1.1,0,0,0
20170107,-1.4,0,0,0
20170108,1.1,0.2,0,0
20170109,-1.1,0.7,0,0
20170110,-6.6,0,0,0
20170111,-8.5,0,0,0
20170112,-5.9,0,0,0
20170113,-10.4,0,0,0
20170114,-13.4,0,0,0
20170115,-11.7,0,0,0
20170116,-10.3,0,0,0
20170117,-7.7,0,0,0
20170118,-4.7,0,0,0
20170119,-4.9,0,0,0
20170120,-7.7,10.1,0,0
20170121,-9.4,0,0,0
20170122,-11.7,0.1,0,0
20170123,-14,0,0,0
20170124,-12.3,0,0,0
20170125,-11.8,0,0,0
20170126,-7.7,0,0,0
20170127,-4.9,1.7,0,0
20170128,-5.7,0,0,0
20170129,-1.1,5.5,0,0
20170130,-6.1,1.1,0,0
20170131,-8.7,0,0,0
20170201,-7.3,0,0,0
20170202,-6.8,0,0,0
20170203,-4,0,0,0
20170204,-2,0,0,0
20170205,-1.6,0,0,0
20170206,-5.7,0,0,0
20170207,-7.6,0,0,0
20170208,-6.2,0,0,0
20170209,-9.1,0,0,0
20170210,-11.7,0,0,0
20170211,-10.6,0,0,0
20170212,-6.7,0,0,0
20170213,-5.4,0,0,0
20170214,-5.1,0,0,0
20170215,-1.8,0,0,0
20170216,3.7,0,0,0
20170217,1.5,2.8,0,0
20170218,-6.1,0,0,0
20170219,-2.6,0,0,0
20170220,-2.2,0,0,0
20170221,-5.1,0,0,0
20170222,-0.5,4.4,0,0
20170223,-3.9,0,0,0
20170224,-5.6,0,0,0
20170225,-2.5,0,0,0
20170226,-3.1,0,0,0
20170227,-2.6,0,0,0
20170228,1.3,0,0,0
20170301,1.2,1.5,0,0
20170302,-1.5,4.6,0,0
20170303,-1.6,0,0,0
20170304,0.1,0,0,0
20170305,1.5,0,0,0
20170306,-3.3,0.5,0,0
20170307,-6.1,0,0,0
20170308,-5.6,0,0,0
20170309,-1.8,0,0,0
20170310,-0.2,0,0,0
20170311,2.4,0,0,0
20170312,4.9,0,0,0
20170313,1.3,0,0,0
20170314,-3.6,0.4,0,0
20170315,-3,0,0,0
20170316,-0.9,0,0,0
20170317,0.8,0,0,0
20170318,4.2,0,0,0
20170319,2.9,0,0,0
20170320,4.1,0,0,0
20170321,-0.4,0.6,0,0
20170322,2.3,0,0,0
20170323,0.4,0,0,0
20170324,-0.2,0,0,0
20170325,-0.2,1.7,0,0
20170326,0.4,0.2,0,0
20170327,0.4,1.4,0,0
20170328,1.6,0,0,0
20170329,4,0,0,0
20170330,4.5,0,0,0
20170331,1,6.9,0,0
20170401,0.6,4.1,0,0
20170402,3.6,0,0,0
20170403,7.7,0,0,0
20170404,9.1,0,0,0
20170405,9,6.8,0,0
20170406,10,5.5,0,0
20170407,8.4,0,0,0
20170408,11.5,0,0,0
20170409,4.3,5.1,0,0
20170410,5.8,0,0,0
20170411,8.5,3.5,0,0
20170412,6.8,0,0,0
20170413,8.2,0,0,0
20170414,9.4,5.8,0,0
20170415,12.7,0,0,0
20170416,15.6,0,0,0
20170417,8.7,16.3,0,0
20170418,7.8,8.4,0,0
20170419,8.4,0,0,0
20170420,8.3,0.1,0,0
20170421,5.8,3.3,0,0
20170422,6.7,2.2,0,0
20170423,10.3,0,0,0
20170424,11.9,0,0,0
20170425,12.6,0,0,0
20170426,7.6,0,0,0
20170427,7,0,0,0
20170428,9.5,0,0,0
20170429,12.5,0,0,0
20170430,16.3,0,0,0
